abspm,total_crp,fatal_crp,injury_crp,pdo_crp
2.609999895,0.1,0,0.036363636,0.063636364
2.619999886,0.1,0,0.045454545,0.054545455
2.630000114,0.1,0,0.054545455,0.045454545
2.640000105,0.1,0,0.063636364,0.036363636
2.650000095,0.1,0,0.072727273,0.027272727
2.660000086,0.1,0,0.081818182,0.018181818
2.670000076,0.1,0,0.090909091,0.009090909
2.680000067,0.090909091,0,0.090909091,0
2.690000057,0.081818182,0,0.081818182,0
2.700000048,0.072727273,0,0.072727273,0
2.710000038,0.063636364,0,0.063636364,0
2.720000029,0.054545455,0,0.054545455,0
2.730000019,0.054545455,0,0.054545455,0
2.74000001,0.054545455,0,0.054545455,0
2.75,0.063636364,0,0.054545455,0.009090909
2.75999999,0.072727273,0,0.054545455,0.018181818
2.769999981,0.081818182,0,0.054545455,0.027272727
2.779999971,0.090909091,0,0.054545455,0.036363636
2.789999962,0.109090909,0,0.063636364,0.045454545
2.799999952,0.127272727,0,0.072727273,0.054545455
2.809999943,0.163636364,0,0.090909091,0.072727273
2.819999933,0.2,0,0.109090909,0.090909091
2.829999924,0.227272727,0,0.118181818,0.109090909
2.839999914,0.245454545,0,0.118181818,0.127272727
2.849999905,0.254545455,0,0.118181818,0.136363636
2.859999895,0.254545455,0,0.118181818,0.136363636
2.869999886,0.254545455,0,0.118181818,0.136363636
2.880000114,0.254545455,0,0.118181818,0.136363636
2.890000105,0.254545455,0,0.118181818,0.136363636
2.900000095,0.254545455,0,0.118181818,0.136363636
2.910000086,0.236363636,0,0.109090909,0.127272727
2.920000076,0.2,0,0.090909091,0.109090909
2.930000067,0.163636364,0,0.072727273,0.090909091
2.940000057,0.163636364,0,0.072727273,0.090909091
2.950000048,0.163636364,0,0.072727273,0.090909091
2.960000038,0.172727273,0,0.072727273,0.1
2.970000029,0.181818182,0,0.072727273,0.109090909
2.980000019,0.2,0,0.072727273,0.127272727
2.99000001,0.218181818,0,0.072727273,0.145454545
3,0.236363636,0,0.072727273,0.163636364
3.00999999,0.254545455,0,0.072727273,0.181818182
3.019999981,0.290909091,0,0.081818182,0.209090909
3.029999971,0.327272727,0,0.090909091,0.236363636
3.039999962,0.336363636,0,0.090909091,0.245454545
3.049999952,0.318181818,0,0.081818182,0.236363636
3.059999943,0.3,0,0.072727273,0.227272727
3.069999933,0.281818182,0,0.063636364,0.218181818
3.079999924,0.254545455,0,0.054545455,0.2
3.089999914,0.218181818,0,0.045454545,0.172727273
3.099999905,0.181818182,0,0.036363636,0.145454545
3.109999895,0.145454545,0,0.027272727,0.118181818
3.119999886,0.109090909,0,0.018181818,0.090909091
3.130000114,0.072727273,0,0.009090909,0.063636364
3.140000105,0.036363636,0,0,0.036363636
3.150000095,0.027272727,0,0,0.027272727
3.160000086,0.018181818,0,0,0.018181818
3.170000076,0.009090909,0,0,0.009090909
3.180000067,0,0,0,0
3.190000057,0.018181818,0,0,0.018181818
3.200000048,0.036363636,0,0,0.036363636
3.210000038,0.063636364,0,0.009090909,0.054545455
3.220000029,0.090909091,0,0.018181818,0.072727273
3.230000019,0.118181818,0,0.027272727,0.090909091
